customer_id,account_id,customer_name,email,country,city,signup_date,acquisition_channel,customer_segment,company_size,industry,status,updated_at
CUST-000458,ACC-000458,Young-Allen,contact458@young-allen.example,Netherlands,Utrecht,2025-11-14,Direct,Enterprise,11-50,Telecommunications,Active,2025-12-25 00:00:00
CUST-000459,ACC-000459,Mckee-Lee,contact459@mckee-lee.example,Spain,Barcelona,2024-12-12,Paid Search,Mid-Market,51-200,Retail,Active,2025-01-23 00:00:00
CUST-000460,ACC-000460,"Valentine, Joyce and Murray",contact460@valentinejoyceandm.example,United States,Seattle,2024-02-13,Organic,Startup,201-1000,Healthcare,Active,2024-03-23 00:00:00
CUST-000461,ACC-000461,Strickland-Shaw,contact461@strickland-shaw.example,Netherlands,Eindhoven,2024-09-05,Paid Social,SMB,11-50,Financial Services,Active,2024-10-16 00:00:00
CUST-000462,ACC-000462,Burch-Montoya,contact462@burch-montoya.example,Canada,Vancouver,2024-06-06,Paid Search,Startup,11-50,Healthcare,Active,2024-08-27 00:00:00
CUST-000463,ACC-000463,"Taylor, Wright and Davidson",contact463@taylorwrightanddav.example,Netherlands,Amsterdam,2024-12-12,Email,Enterprise,51-200,Education,Active,2025-03-09 00:00:00
CUST-000464,ACC-000464,Spencer-Garcia,contact464@spencer-garcia.example,Germany,Berlin,2025-03-04,Paid Social,SMB,11-50,Logistics,Active,2025-04-17 00:00:00
CUST-000465,ACC-000465,"Rosales, Mitchell and Hines",contact465@rosalesmitchelland.example,United States,San Francisco,2024-12-05,Paid Social,Mid-Market,11-50,Financial Services,Active,2025-03-02 00:00:00
CUST-000466,ACC-000466,Cole-Palmer,contact466@cole-palmer.example,Australia,Sydney,2024-05-22,Paid Search,SMB,1-10,Professional Services,Active,2024-08-04 00:00:00
CUST-000467,ACC-000467,Davis-Lozano,contact467@davis-lozano.example,Canada,Calgary,2024-08-08,Organic,Mid-Market,51-200,Media,Active,2024-10-21 00:00:00
CUST-000468,ACC-000468,Wilkerson-Arias,contact468@wilkerson-arias.example,France,Lyon,2025-05-11,Paid Search,Mid-Market,51-200,Logistics,Active,2025-05-31 00:00:00
CUST-000469,ACC-000469,Brown-Shaw,contact469@brown-shaw.example,Canada,Calgary,2024-01-20,Organic,SMB,1-10,Media,Active,2024-02-28 00:00:00
CUST-000470,ACC-000470,Hughes Inc,contact470@hughesinc.example,Australia,Sydney,2024-06-05,Paid Search,Mid-Market,201-1000,Financial Services,Active,2024-07-07 00:00:00
CUST-000471,ACC-000471,Walker-Flores,contact471@walker-flores.example,Netherlands,The Hague,2025-10-14,Direct,Mid-Market,201-1000,Manufacturing,Active,2025-10-22 00:00:00
CUST-000472,ACC-000472,Combs Ltd,contact472@combsltd.example,Spain,Seville,2024-03-13,Paid Search,SMB,1-10,Telecommunications,Churned,2024-03-19 00:00:00
CUST-000473,ACC-000473,Moody-Taylor,contact473@moody-taylor.example,Germany,Hamburg,2024-10-30,Organic,Enterprise,51-200,Telecommunications,Active,2024-12-25 00:00:00
CUST-000474,ACC-000474,Lowery-Kennedy,contact474@lowery-kennedy.example,Germany,Munich,2024-05-31,Paid Search,Startup,1001-5000,Professional Services,Active,2024-07-08 00:00:00
CUST-000475,ACC-000475,Blake Group,contact475@blakegroup.example,Netherlands,The Hague,2024-03-17,Paid Search,SMB,201-1000,Telecommunications,Active,2024-05-31 00:00:00
CUST-000476,ACC-000476,Gilbert-Bullock,contact476@gilbert-bullock.example,Spain,Barcelona,2024-11-05,Paid Social,SMB,51-200,Professional Services,Active,2025-01-04 00:00:00
CUST-000477,ACC-000477,Scott and Sons,contact477@scottandsons.example,Spain,Valencia,2025-01-16,Paid Search,SMB,51-200,Technology,Active,2025-01-23 00:00:00
CUST-000478,ACC-000478,"Bentley, Lynch and Henderson",contact478@bentleylynchandhen.example,United States,Austin,2024-05-08,Paid Search,SMB,11-50,Telecommunications,Inactive,2024-07-23 00:00:00
CUST-000479,ACC-000479,Young-Martinez,contact479@young-martinez.example,Netherlands,Rotterdam,2024-02-26,Organic,SMB,1001-5000,Financial Services,Active,2024-04-11 00:00:00
CUST-000480,ACC-000480,Barnes PLC,contact480@barnesplc.example,United States,Seattle,2024-04-08,Email,Startup,1001-5000,Retail,Active,2024-05-29 00:00:00
CUST-000481,ACC-000481,Brown-Copeland,contact481@brown-copeland.example,United Kingdom,London,2025-04-21,Paid Search,SMB,1001-5000,Healthcare,Active,2025-07-17 00:00:00
CUST-000482,ACC-000482,Carlson-Smith,contact482@carlson-smith.example,Spain,Madrid,2025-09-20,Organic,Mid-Market,11-50,Media,Active,2025-11-17 00:00:00
CUST-000483,ACC-000483,"Andrews, Higgins and Carter",contact483@andrewshigginsandc.example,United Kingdom,Manchester,2024-05-11,Email,Enterprise,51-200,Technology,Active,2024-05-13 00:00:00
CUST-000484,ACC-000484,Mendez and Sons,contact484@mendezandsons.example,Spain,Madrid,2024-08-22,Paid Social,SMB,11-50,Professional Services,Active,2024-09-07 00:00:00
CUST-000485,ACC-000485,"Butler, Beck and Miller",contact485@butlerbeckandmille.example,Germany,Hamburg,2024-09-08,Paid Social,Enterprise,51-200,Logistics,Active,2024-10-16 00:00:00
CUST-000486,ACC-000486,Jones-Fox,contact486@jones-fox.example,Canada,Ottawa,2024-09-20,Paid Search,Mid-Market,51-200,Media,Inactive,2024-09-23 00:00:00
CUST-000487,ACC-000487,"Hartman, Romero and Smith",contact487@hartmanromeroandsm.example,United Kingdom,London,2024-06-27,Paid Social,Enterprise,201-1000,Retail,Active,2024-07-12 00:00:00
CUST-000488,ACC-000488,Williams-Hughes,contact488@williams-hughes.example,France,Paris,2024-02-10,Organic,SMB,11-50,Logistics,Active,2024-04-22 00:00:00
CUST-000489,ACC-000489,King-Smith,contact489@king-smith.example,Spain,Madrid,2025-01-18,Direct,Enterprise,1001-5000,Retail,Churned,2025-01-30 00:00:00
CUST-000490,ACC-000490,Cooper Ltd,contact490@cooperltd.example,France,Marseille,2024-09-18,Direct,SMB,11-50,Professional Services,Active,2024-10-03 00:00:00
CUST-000491,ACC-000491,"Fuller, Ingram and Moss",contact491@fulleringramandmos.example,Australia,Melbourne,2024-09-07,Direct,SMB,1-10,Education,Active,2024-10-22 00:00:00
CUST-000492,ACC-000492,Anderson-Bell,contact492@anderson-bell.example,Spain,Valencia,2024-07-12,Organic,SMB,1001-5000,Technology,Active,2024-07-20 00:00:00
CUST-000493,ACC-000493,Li-Thompson,contact493@li-thompson.example,Spain,Madrid,2025-11-10,Paid Search,Mid-Market,201-1000,Technology,Active,2025-12-03 00:00:00
CUST-000494,ACC-000494,"Marshall, Dominguez and Welch",contact494@marshalldomingueza.example,France,Lyon,2025-03-22,Paid Social,SMB,51-200,Financial Services,Active,2025-06-15 00:00:00
CUST-000495,ACC-000495,Brown Group,contact495@browngroup.example,United Kingdom,Birmingham,2024-11-02,Paid Social,SMB,201-1000,Telecommunications,Active,2024-12-29 00:00:00
CUST-000496,ACC-000496,Carter Inc,contact496@carterinc.example,Germany,Hamburg,2024-05-30,Paid Search,Mid-Market,11-50,Telecommunications,Active,2024-08-25 00:00:00
CUST-000497,ACC-000497,Blackwell LLC,contact497@blackwellllc.example,United States,Seattle,2025-08-08,Paid Search,SMB,11-50,Manufacturing,Active,2025-09-09 00:00:00
CUST-000498,ACC-000498,Robertson-Hays,contact498@robertson-hays.example,United Kingdom,Bristol,2025-10-11,Organic,Mid-Market,51-200,Telecommunications,Active,2025-12-06 00:00:00
CUST-000499,ACC-000499,"Kennedy, Johnson and Lucas",contact499@kennedyjohnsonandl.example,Australia,Brisbane,2024-01-24,Paid Social,Startup,51-200,Technology,Active,2024-02-14 00:00:00
CUST-000500,ACC-000500,Kelly-Norman,contact500@kelly-norman.example,Germany,Cologne,2025-11-10,Paid Search,Enterprise,201-1000,Telecommunications,Active,2025-12-14 00:00:00
CUST-000501,ACC-000501,"Rivera, Martinez and Richardson",contact501@riveramartinezandr.example,United States,Seattle,2025-05-26,Referral,SMB,11-50,Healthcare,Active,2025-06-10 00:00:00
CUST-000502,ACC-000502,Paul-Kline,contact502@paul-kline.example,Netherlands,Rotterdam,2024-03-13,Paid Social,SMB,201-1000,Technology,Active,2024-05-27 00:00:00
CUST-000503,ACC-000503,Morgan-Lopez,contact503@morgan-lopez.example,Australia,Melbourne,2025-07-04,Partner,Mid-Market,201-1000,Media,Inactive,2025-07-20 00:00:00
CUST-000504,ACC-000504,"Jimenez, Glass and Stone",contact504@jimenezglassandsto.example,Spain,Barcelona,2024-03-19,Paid Social,SMB,11-50,Retail,Active,2024-04-06 00:00:00
CUST-000505,ACC-000505,Acosta Inc,contact505@acostainc.example,United Kingdom,Birmingham,2024-02-07,Organic,Enterprise,1-10,Healthcare,Active,2024-03-20 00:00:00
CUST-000506,ACC-000506,Morrison-Short,contact506@morrison-short.example,Germany,Munich,2024-03-25,Paid Search,SMB,51-200,Media,Inactive,2024-05-03 00:00:00
CUST-000507,ACC-000507,"Carter, Garcia and Murphy",contact507@cartergarciaandmur.example,France,Lille,2024-12-02,Organic,SMB,201-1000,Retail,Active,2024-12-30 00:00:00
CUST-000508,ACC-000508,Parker-Morrison,contact508@parker-morrison.example,Canada,Montreal,2025-03-28,Paid Search,Enterprise,201-1000,Media,Active,2025-04-29 00:00:00
CUST-000509,ACC-000509,Jackson-Wallace,contact509@jackson-wallace.example,United Kingdom,Edinburgh,2024-10-24,Paid Search,Enterprise,201-1000,Financial Services,Active,2024-11-19 00:00:00
CUST-000510,ACC-000510,Williams-Berg,contact510@williams-berg.example,Canada,Calgary,2024-03-30,Email,SMB,51-200,Technology,Active,2024-06-21 00:00:00
CUST-000511,ACC-000511,Mendez-Graham,contact511@mendez-graham.example,Australia,Melbourne,2024-05-25,Paid Social,Mid-Market,11-50,Retail,Active,2024-07-16 00:00:00
CUST-000512,ACC-000512,"Whitney, Gould and Jones",contact512@whitneygouldandjon.example,Netherlands,Rotterdam,2025-09-15,Paid Search,Startup,51-200,Professional Services,Active,2025-12-07 00:00:00
CUST-000513,ACC-000513,"Sullivan, Palmer and Brady",contact513@sullivanpalmerandb.example,Spain,Seville,2025-12-04,Direct,SMB,11-50,Healthcare,Active,2026-03-03 00:00:00
CUST-000514,ACC-000514,Cisneros and Sons,contact514@cisnerosandsons.example,Spain,Barcelona,2025-07-05,Paid Search,SMB,201-1000,Financial Services,Active,2025-09-02 00:00:00
CUST-000515,ACC-000515,"Gregory, Kim and Martinez",contact515@gregorykimandmarti.example,Australia,Melbourne,2024-03-16,Email,Mid-Market,11-50,Media,Active,2024-05-30 00:00:00
CUST-000516,ACC-000516,Osborne LLC,contact516@osbornellc.example,United States,San Francisco,2025-08-22,Email,SMB,51-200,Manufacturing,Active,2025-09-01 00:00:00
CUST-000517,ACC-000517,Reyes-Bradley,contact517@reyes-bradley.example,Australia,Brisbane,2025-05-20,Paid Social,Startup,51-200,Manufacturing,Active,2025-08-14 00:00:00
CUST-000518,ACC-000518,"Hernandez, Cole and Watson",contact518@hernandezcoleandwa.example,United States,New York,2025-01-19,Organic,Enterprise,51-200,Healthcare,Active,2025-03-03 00:00:00
CUST-000519,ACC-000519,Hines-Berry,contact519@hines-berry.example,Germany,Hamburg,2024-04-14,Paid Search,Mid-Market,201-1000,Technology,Active,2024-06-17 00:00:00
CUST-000520,ACC-000520,"Richardson, Edwards and Ramirez",contact520@richardsonedwardsa.example,France,Marseille,2025-12-29,Referral,Mid-Market,51-200,Technology,Active,2026-01-20 00:00:00
CUST-000521,ACC-000521,Johnson and Sons,contact521@johnsonandsons.example,United Kingdom,Edinburgh,2024-11-19,Paid Social,Mid-Market,1001-5000,Professional Services,Active,2024-11-27 00:00:00
CUST-000522,ACC-000522,Holmes-Mcintyre,contact522@holmes-mcintyre.example,Canada,Calgary,2024-02-02,Paid Search,SMB,1001-5000,Technology,Active,2024-04-22 00:00:00
CUST-000523,ACC-000523,Green LLC,contact523@greenllc.example,Canada,Toronto,2024-06-02,Paid Social,Mid-Market,1001-5000,Healthcare,Active,2024-07-12 00:00:00
CUST-000524,ACC-000524,"Griffin, Davies and Mitchell",contact524@griffindaviesandmi.example,Spain,Madrid,2024-10-20,Partner,SMB,201-1000,Telecommunications,Active,2024-11-01 00:00:00
CUST-000525,ACC-000525,Gonzalez-Taylor,contact525@gonzalez-taylor.example,United Kingdom,Bristol,2024-02-15,Referral,Mid-Market,201-1000,Retail,Active,2024-04-14 00:00:00
CUST-000526,ACC-000526,Hayes Ltd,contact526@hayesltd.example,United Kingdom,London,2024-08-24,Direct,Enterprise,201-1000,Media,Active,2024-08-28 00:00:00
CUST-000527,ACC-000527,Osborn-Cochran,contact527@osborn-cochran.example,Australia,Melbourne,2024-12-08,Email,Mid-Market,51-200,Retail,Active,2025-01-17 00:00:00
CUST-000528,ACC-000528,Contreras-Mckinney,contact528@contreras-mckinney.example,Canada,Toronto,2025-11-24,Email,SMB,51-200,Telecommunications,Active,2026-01-27 00:00:00
CUST-000529,ACC-000529,"Daniels, Vance and York",contact529@danielsvanceandyor.example,Australia,Sydney,2024-03-04,Organic,SMB,201-1000,Logistics,Active,2024-05-08 00:00:00
CUST-000530,ACC-000530,"Mckinney, Graves and Thompson",contact530@mckinneygravesandt.example,Australia,Adelaide,2025-02-25,Partner,Mid-Market,1-10,Manufacturing,Active,2025-04-07 00:00:00
CUST-000531,ACC-000531,Hicks-Martinez,contact531@hicks-martinez.example,France,Paris,2025-10-31,Organic,SMB,1-10,Professional Services,Active,2025-12-03 00:00:00
CUST-000532,ACC-000532,Conner and Sons,contact532@connerandsons.example,Canada,Toronto,2025-08-12,Paid Social,Enterprise,1001-5000,Manufacturing,Active,2025-10-27 00:00:00
CUST-000533,ACC-000533,Johnson-Spencer,contact533@johnson-spencer.example,Canada,Ottawa,2025-11-07,Email,Mid-Market,1-10,Telecommunications,Active,2025-11-23 00:00:00
CUST-000534,ACC-000534,Mcdonald-Bird,contact534@mcdonald-bird.example,United Kingdom,London,2024-05-04,Email,Mid-Market,51-200,Retail,Active,2024-05-10 00:00:00
CUST-000535,ACC-000535,Salazar Inc,contact535@salazarinc.example,France,Lille,2025-08-08,Paid Search,Startup,201-1000,Logistics,Active,2025-08-22 00:00:00
CUST-000536,ACC-000536,Parker Ltd,contact536@parkerltd.example,Canada,Toronto,2025-12-16,Organic,SMB,11-50,Professional Services,Active,2026-02-26 00:00:00
CUST-000537,ACC-000537,"Mendoza, Jenkins and Ortiz",contact537@mendozajenkinsando.example,Germany,Berlin,2024-08-26,Paid Social,SMB,1001-5000,Professional Services,Inactive,2024-10-07 00:00:00
CUST-000538,ACC-000538,"Jones, Compton and Day",contact538@jonescomptonandday.example,United States,New York,2024-12-30,Partner,Enterprise,11-50,Retail,Active,2025-01-02 00:00:00
CUST-000539,ACC-000539,Owens-Holmes,contact539@owens-holmes.example,France,Toulouse,2025-01-23,Paid Social,Mid-Market,1001-5000,Logistics,Active,2025-02-07 00:00:00
CUST-000540,ACC-000540,Humphrey PLC,contact540@humphreyplc.example,United States,Chicago,2024-12-26,Partner,SMB,201-1000,Media,Active,2024-12-28 00:00:00
CUST-000541,ACC-000541,"Matthews, Saunders and Anderson",contact541@matthewssaundersan.example,Netherlands,Utrecht,2024-07-30,Organic,Mid-Market,11-50,Logistics,Active,2024-10-12 00:00:00
CUST-000542,ACC-000542,"Bartlett, Brown and Martinez",contact542@bartlettbrownandma.example,United States,Austin,2025-12-10,Referral,Startup,11-50,Logistics,Active,2026-01-20 00:00:00
CUST-000543,ACC-000543,Torres and Sons,contact543@torresandsons.example,Canada,Toronto,2025-11-30,Paid Search,SMB,51-200,Financial Services,Active,2025-12-06 00:00:00
CUST-000544,ACC-000544,Donovan-Perez,contact544@donovan-perez.example,Canada,Montreal,2024-10-05,Direct,Mid-Market,51-200,Logistics,Inactive,2024-10-25 00:00:00
CUST-000545,ACC-000545,"Jacobson, Singleton and King",contact545@jacobsonsingletona.example,Spain,Barcelona,2025-08-11,Organic,SMB,11-50,Logistics,Churned,2025-10-06 00:00:00
CUST-000546,ACC-000546,"Huber, Hill and Weber",contact546@huberhillandweber.example,United States,Seattle,2024-10-17,Paid Social,Startup,5000+,Healthcare,Active,2024-12-10 00:00:00
CUST-000547,ACC-000547,"Ferguson, Shaw and Jackson",contact547@fergusonshawandjac.example,Germany,Frankfurt,2025-08-04,Paid Social,Mid-Market,11-50,Telecommunications,Active,2025-10-17 00:00:00
CUST-000548,ACC-000548,"Moore, Hopkins and Le",contact548@moorehopkinsandle.example,France,Lille,2025-03-03,Paid Social,SMB,1001-5000,Education,Active,2025-03-05 00:00:00
CUST-000549,ACC-000549,"Morgan, Bradshaw and Williams",contact549@morganbradshawandw.example,France,Marseille,2024-12-09,Paid Social,Startup,11-50,Retail,Active,2024-12-15 00:00:00
CUST-000550,ACC-000550,Miller Ltd,contact550@millerltd.example,Netherlands,Amsterdam,2024-04-03,Referral,Mid-Market,5000+,Healthcare,Active,2024-04-06 00:00:00
CUST-000551,ACC-000551,"Baker, Clark and Armstrong",contact551@bakerclarkandarmst.example,Spain,Barcelona,2025-04-23,Direct,Startup,11-50,Retail,Churned,2025-05-28 00:00:00
CUST-000552,ACC-000552,"Fowler, Jimenez and Burton",contact552@fowlerjimenezandbu.example,Germany,Cologne,2024-08-22,Email,Enterprise,51-200,Technology,Active,2024-10-27 00:00:00
CUST-000553,ACC-000553,May-Turner,contact553@may-turner.example,Spain,Valencia,2024-06-07,Email,SMB,201-1000,Professional Services,Active,2024-08-06 00:00:00
CUST-000554,ACC-000554,Ballard Ltd,contact554@ballardltd.example,United Kingdom,Bristol,2024-05-21,Organic,SMB,11-50,Media,Active,2024-06-09 00:00:00
CUST-000555,ACC-000555,Evans-Jones,contact555@evans-jones.example,Australia,Brisbane,2025-12-18,Partner,SMB,1001-5000,Professional Services,Active,2026-02-15 00:00:00
CUST-000556,ACC-000556,Moore Group,contact556@mooregroup.example,France,Paris,2024-03-16,Partner,SMB,11-50,Education,Active,2024-05-14 00:00:00
CUST-000557,ACC-000557,Marshall-Peterson,contact557@marshall-peterson.example,Netherlands,The Hague,2025-08-06,Paid Social,SMB,201-1000,Retail,Churned,2025-08-23 00:00:00
CUST-000558,ACC-000558,Edwards Ltd,contact558@edwardsltd.example,Australia,Perth,2025-09-25,Direct,Enterprise,201-1000,Media,Active,2025-12-02 00:00:00
CUST-000559,ACC-000559,Gross-Valencia,contact559@gross-valencia.example,Spain,Bilbao,2024-01-23,Organic,Mid-Market,201-1000,Logistics,Active,2024-03-01 00:00:00
CUST-000560,ACC-000560,Anderson-Wood,contact560@anderson-wood.example,Spain,Bilbao,2025-03-06,Partner,Mid-Market,1-10,Technology,Active,2025-03-11 00:00:00
CUST-000561,ACC-000561,"Rodriguez, Allen and Martinez",contact561@rodriguezallenandm.example,France,Lyon,2025-02-26,Direct,SMB,11-50,Retail,Inactive,2025-04-02 00:00:00
CUST-000562,ACC-000562,Wright-Davis,contact562@wright-davis.example,United States,Austin,2024-09-19,Referral,Mid-Market,11-50,Telecommunications,Active,2024-11-28 00:00:00
CUST-000563,ACC-000563,Dougherty-Lin,contact563@dougherty-lin.example,Germany,Munich,2025-05-02,Paid Search,Mid-Market,51-200,Logistics,Active,2025-07-04 00:00:00
CUST-000564,ACC-000564,Wright-Grimes,contact564@wright-grimes.example,Canada,Ottawa,2024-10-25,Email,Startup,11-50,Telecommunications,Active,2024-11-18 00:00:00
CUST-000565,ACC-000565,Li PLC,contact565@liplc.example,Australia,Brisbane,2024-11-17,Paid Search,Mid-Market,5000+,Financial Services,Active,2025-01-24 00:00:00
CUST-000566,ACC-000566,"Edwards, Hines and Jimenez",contact566@edwardshinesandjim.example,Canada,Montreal,2024-11-11,Referral,Mid-Market,51-200,Manufacturing,Inactive,2024-12-16 00:00:00
CUST-000567,ACC-000567,"Owens, Koch and Jimenez",contact567@owenskochandjimene.example,Canada,Ottawa,2025-08-08,Paid Social,Mid-Market,201-1000,Financial Services,Active,2025-09-18 00:00:00
CUST-000568,ACC-000568,Landry PLC,contact568@landryplc.example,Canada,Calgary,2025-04-07,Email,Mid-Market,51-200,Logistics,Churned,2025-04-14 00:00:00
CUST-000569,ACC-000569,Levy-Lewis,contact569@levy-lewis.example,Netherlands,The Hague,2024-10-04,Partner,SMB,11-50,Education,Active,2025-01-02 00:00:00
CUST-000570,ACC-000570,Williams-Campbell,contact570@williams-campbell.example,France,Lille,2025-11-08,Paid Search,Mid-Market,51-200,Healthcare,Active,2026-01-23 00:00:00
CUST-000571,ACC-000571,"Khan, Pena and Ruiz",contact571@khanpenaandruiz.example,Australia,Sydney,2025-08-09,Organic,Enterprise,51-200,Technology,Active,2025-08-26 00:00:00
CUST-000572,ACC-000572,"Smith, Rodriguez and Anderson",contact572@smithrodriguezanda.example,Germany,Munich,2025-11-12,Email,Startup,51-200,Media,Active,2026-01-02 00:00:00
CUST-000573,ACC-000573,Luna-Gallagher,contact573@luna-gallagher.example,United Kingdom,Bristol,2025-06-17,Organic,SMB,51-200,Logistics,Active,2025-08-27 00:00:00
CUST-000574,ACC-000574,Williams-Williams,contact574@williams-williams.example,United States,San Francisco,2024-10-13,Paid Search,SMB,51-200,Logistics,Active,2024-11-27 00:00:00
CUST-000575,ACC-000575,"Lee, Tran and Jones",contact575@leetranandjones.example,United States,New York,2025-07-19,Paid Search,Startup,5000+,Telecommunications,Active,2025-08-07 00:00:00
CUST-000576,ACC-000576,"Cole, Pierce and Bryan",contact576@colepierceandbryan.example,United Kingdom,Manchester,2024-08-28,Organic,Startup,11-50,Logistics,Active,2024-11-24 00:00:00
CUST-000577,ACC-000577,"Becker, Wilson and Hester",contact577@beckerwilsonandhes.example,Australia,Brisbane,2024-07-17,Email,Mid-Market,51-200,Media,Churned,2024-08-10 00:00:00
CUST-000578,ACC-000578,Brooks-Hatfield,contact578@brooks-hatfield.example,France,Toulouse,2024-11-25,Email,SMB,11-50,Logistics,Active,2024-12-25 00:00:00
CUST-000579,ACC-000579,"Mcmillan, Fischer and Gonzalez",contact579@mcmillanfischerand.example,Australia,Sydney,2025-12-09,Paid Search,SMB,51-200,Telecommunications,Active,2026-01-11 00:00:00
CUST-000580,ACC-000580,"Morales, Williams and Williams",contact580@moraleswilliamsand.example,United States,Chicago,2025-02-19,Organic,Mid-Market,201-1000,Manufacturing,Active,2025-05-11 00:00:00
CUST-000581,ACC-000581,"Cook, Wells and Bryant",contact581@cookwellsandbryant.example,United States,Austin,2024-10-07,Paid Social,Mid-Market,11-50,Media,Active,2024-11-21 00:00:00
CUST-000582,ACC-000582,"Barry, Taylor and Velazquez",contact582@barrytaylorandvela.example,Spain,Barcelona,2024-12-03,Paid Social,Enterprise,201-1000,Logistics,Active,2025-02-06 00:00:00
CUST-000583,ACC-000583,Martin-Ewing,contact583@martin-ewing.example,United States,Seattle,2024-07-31,Referral,SMB,51-200,Financial Services,Active,2024-10-21 00:00:00
CUST-000584,ACC-000584,"Kirby, Wheeler and Romero",contact584@kirbywheelerandrom.example,United States,Seattle,2025-04-26,Paid Social,SMB,1-10,Professional Services,Active,2025-07-19 00:00:00
CUST-000585,ACC-000585,"Patel, Erickson and Evans",contact585@patelericksonandev.example,Germany,Frankfurt,2024-09-13,Email,SMB,5000+,Retail,Active,2024-11-29 00:00:00
CUST-000586,ACC-000586,Richardson Ltd,contact586@richardsonltd.example,Australia,Melbourne,2025-02-09,Direct,Mid-Market,51-200,Financial Services,Active,2025-05-02 00:00:00
CUST-000587,ACC-000587,Whitney PLC,contact587@whitneyplc.example,Netherlands,The Hague,2024-09-27,Organic,Mid-Market,1001-5000,Financial Services,Active,2024-12-22 00:00:00
CUST-000588,ACC-000588,Robles-Swanson,contact588@robles-swanson.example,United States,New York,2024-08-22,Email,Mid-Market,51-200,Financial Services,Active,2024-11-20 00:00:00
CUST-000589,ACC-000589,"Soto, Carlson and Baker",contact589@sotocarlsonandbake.example,Spain,Bilbao,2025-12-10,Paid Search,SMB,5000+,Logistics,Active,2026-02-06 00:00:00
CUST-000590,ACC-000590,"Patton, Parsons and Lane",contact590@pattonparsonsandla.example,Spain,Madrid,2024-09-09,Paid Search,Startup,51-200,Media,Active,2024-09-20 00:00:00
CUST-000591,ACC-000591,"Williams, Castillo and Warren",contact591@williamscastilloan.example,Spain,Seville,2024-02-21,Paid Search,Startup,51-200,Financial Services,Active,2024-03-02 00:00:00
CUST-000592,ACC-000592,"Harvey, Randall and Hernandez",contact592@harveyrandallandhe.example,Australia,Melbourne,2024-10-03,Referral,Startup,201-1000,Professional Services,Active,2024-12-14 00:00:00
CUST-000593,ACC-000593,"Allen, Armstrong and Graves",contact593@allenarmstrongandg.example,Canada,Vancouver,2025-01-23,Partner,SMB,51-200,Professional Services,Active,2025-02-20 00:00:00
CUST-000594,ACC-000594,Smith LLC,contact594@smithllc.example,Australia,Sydney,2024-03-10,Paid Search,Startup,51-200,Education,Active,2024-05-22 00:00:00
CUST-000595,ACC-000595,Hernandez-Vaughn,contact595@hernandez-vaughn.example,United Kingdom,Bristol,2024-08-11,Paid Social,Mid-Market,5000+,Professional Services,Inactive,2024-11-04 00:00:00
CUST-000596,ACC-000596,Shaw-Carr,contact596@shaw-carr.example,Spain,Madrid,2024-05-01,Paid Social,Enterprise,201-1000,Telecommunications,Active,2024-06-28 00:00:00
CUST-000597,ACC-000597,Salas-Fitzgerald,contact597@salas-fitzgerald.example,France,Toulouse,2024-12-31,Email,Enterprise,201-1000,Education,Active,2025-03-10 00:00:00
CUST-000598,ACC-000598,Thornton PLC,contact598@thorntonplc.example,Spain,Seville,2025-06-12,Email,Mid-Market,201-1000,Professional Services,Active,2025-07-07 00:00:00
CUST-000599,ACC-000599,Hoffman Ltd,contact599@hoffmanltd.example,Netherlands,The Hague,2025-12-08,Email,Mid-Market,1001-5000,Education,Active,2026-01-16 00:00:00
CUST-000600,ACC-000600,Fox-Edwards,contact600@fox-edwards.example,Netherlands,Eindhoven,2024-10-11,Partner,Enterprise,1001-5000,Retail,Active,2025-01-06 00:00:00
CUST-000601,ACC-000601,Stevens PLC,contact601@stevensplc.example,France,Lyon,2025-09-23,Paid Social,Startup,201-1000,Logistics,Active,2025-12-06 00:00:00
CUST-000602,ACC-000602,Payne-Lowe,contact602@payne-lowe.example,Spain,Seville,2024-06-05,Email,Mid-Market,51-200,Manufacturing,Active,2024-06-23 00:00:00
CUST-000603,ACC-000603,"Becker, Lara and Baker",contact603@beckerlaraandbaker.example,Netherlands,The Hague,2025-07-24,Email,Startup,1-10,Media,Active,2025-10-17 00:00:00
CUST-000604,ACC-000604,Lee-Wright,contact604@lee-wright.example,Canada,Vancouver,2025-02-15,Paid Social,SMB,201-1000,Professional Services,Inactive,2025-04-01 00:00:00
CUST-000605,ACC-000605,"Evans, David and Hendrix",contact605@evansdavidandhendr.example,Spain,Madrid,2025-07-08,Partner,SMB,1001-5000,Professional Services,Active,2025-09-22 00:00:00
CUST-000606,ACC-000606,Bush-Vaughn,contact606@bush-vaughn.example,France,Lille,2025-07-06,Paid Search,SMB,51-200,Media,Active,2025-08-22 00:00:00
CUST-000607,ACC-000607,Stewart-Bailey,contact607@stewart-bailey.example,United Kingdom,London,2025-01-24,Referral,Mid-Market,11-50,Media,Active,2025-03-19 00:00:00
CUST-000608,ACC-000608,"Hill, Martinez and Rhodes",contact608@hillmartinezandrho.example,France,Marseille,2024-07-07,Referral,SMB,51-200,Education,Churned,2024-07-21 00:00:00
CUST-000609,ACC-000609,Huang-Foster,contact609@huang-foster.example,Australia,Melbourne,2025-01-19,Partner,Mid-Market,51-200,Professional Services,Active,2025-02-18 00:00:00
CUST-000610,ACC-000610,Blevins-Ballard,contact610@blevins-ballard.example,Spain,Madrid,2025-08-27,Organic,Startup,1001-5000,Education,Active,2025-10-31 00:00:00
